,Longitude,Latitude,Speed,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,CELLHEX,NODEHEX,LACHEX,RAWCELLID,NRxRSRP,NRxRSRQ
11090,-8.389827,51.932158,29,12,5G pro,-89,-10.0,20.0,15.0,-95.0,14580,181,D,C,A81B,9CBA,11016972,-91.0,-7.0
11091,-8.389827,51.932158,29,12,5G pro,-91,-10.0,-7.0,15.0,-95.0,19475,56,D,C,A81B,9CBA,11016972,-94.0,-8.0
11092,-8.389827,51.932158,29,12,5G pro,-91,-10.0,-7.0,15.0,-93.0,5045,17,D,C,A81B,9CBA,11016972,-94.0,-8.0
11093,-8.389827,51.932158,29,12,5G pro,-92,-11.0,13.0,13.0,-89.0,17060,83,D,C,A81B,9CBA,11016972,-90.0,2147483647.0
11094,-8.389827,51.932158,29,12,5G pro,-92,-11.0,13.0,13.0,-95.0,15746,62,D,C,A81B,9CBA,11016972,-90.0,2147483647.0
11095,-8.389827,51.932158,29,12,5G pro,-87,-10.0,8.0,15.0,-95.0,7217,27,D,C,A81B,9CBA,11016972,-88.0,2147483647.0
11096,-8.391136999999999,51.931737,55,12,5G pro,-87,-10.0,8.0,15.0,-95.0,7217,27,D,C,A81B,9CBA,11016972,-88.0,2147483647.0
11097,-8.391136999999999,51.931737,55,12,5G pro,-87,-10.0,8.0,15.0,-97.0,13660,83,D,C,A81B,9CBA,11016972,-88.0,2147483647.0
11098,-8.391136999999999,51.931737,55,12,5G pro,-97,-13.0,1.0,11.0,-97.0,12033,76,D,C,A81B,9CBA,11016972,-98.0,2147483647.0
11099,-8.391136999999999,51.931737,55,12,5G pro,-97,-13.0,1.0,11.0,-97.0,12725,64,D,C,A81B,9CBA,11016972,-98.0,2147483647.0
11100,-8.391136999999999,51.931737,55,12,5G pro,-95,-12.0,17.0,12.0,-97.0,5378,27,D,C,A81B,9CBA,11016972,-96.0,-15.0
11101,-8.391136999999999,51.931737,55,12,5G pro,-95,-12.0,17.0,12.0,-95.0,5378,27,D,C,A81B,9CBA,11016972,-96.0,-15.0
11102,-8.391136999999999,51.931737,55,12,5G pro,-93,-11.0,13.0,3.0,-95.0,2,3,D,C,A81B,9CBA,11016972,-95.0,-13.0
11103,-8.392752999999999,51.93155,57,12,5G pro,-93,-11.0,13.0,3.0,-95.0,2,3,D,C,A81B,9CBA,11016972,-95.0,-13.0
11104,-8.392752999999999,51.93155,57,12,5G pro,-93,-11.0,13.0,3.0,-95.0,16149,188,D,C,A81B,9CBA,11016972,-95.0,-13.0
11105,-8.392752999999999,51.93155,57,12,5G pro,-91,-11.0,-10.0,1.0,-95.0,15770,59,D,C,A81B,9CBA,11016972,-96.0,-11.0
11106,-8.392752999999999,51.93155,57,12,5G pro,-91,-11.0,-10.0,1.0,-99.0,17565,74,D,C,A81B,9CBA,11016972,-96.0,-11.0
11107,-8.392752999999999,51.93155,57,13,5G pro,-99,-12.0,-2.0,6.0,-101.0,3655,29,D,D,A81B,9CBA,11016973,,
11108,-8.392752999999999,51.93155,57,13,5G pro,-99,-12.0,-2.0,6.0,-99.0,13272,80,D,D,A81B,9CBA,11016973,,
11109,-8.392752999999999,51.93155,57,13,5G pro,-96,-10.0,4.0,11.0,-97.0,10722,71,D,D,A81B,9CBA,11016973,-63.0,-3.0
11110,-8.394256,51.931374,50,13,5G pro,-96,-10.0,4.0,11.0,-97.0,10722,71,D,D,A81B,9CBA,11016973,-63.0,-3.0
11111,-8.394256,51.931374,50,13,5G pro,-96,-10.0,4.0,11.0,-97.0,14834,81,D,D,A81B,9CBA,11016973,-63.0,-3.0
11112,-8.394256,51.931374,50,13,5G pro,-94,-10.0,4.0,12.0,-97.0,13221,117,D,D,A81B,9CBA,11016973,-65.0,-3.0
11113,-8.394256,51.931374,50,13,5G pro,-94,-10.0,4.0,12.0,-91.0,12896,95,D,D,A81B,9CBA,11016973,-65.0,-3.0
11114,-8.394256,51.931374,50,13,5G pro,-88,-10.0,12.0,12.0,-91.0,12030,78,D,D,A81B,9CBA,11016973,-90.0,-3.0
11115,-8.394256,51.931374,50,13,5G pro,-88,-10.0,12.0,12.0,-93.0,4785,31,D,D,A81B,9CBA,11016973,-90.0,-3.0
11116,-8.394256,51.931374,50,13,5G pro,-88,-10.0,12.0,12.0,-93.0,4785,31,D,D,A81B,9CBA,11016973,-90.0,-3.0
11117,-8.394256,51.931374,50,13,5G pro,-92,-8.0,2.0,15.0,-93.0,3,3,D,D,A81B,9CBA,11016973,-93.0,2147483647.0
11118,-8.395742,51.931272,55,13,5G pro,-92,-8.0,2.0,15.0,-93.0,3,3,D,D,A81B,9CBA,11016973,-93.0,2147483647.0
11119,-8.395742,51.931272,55,13,5G pro,-92,-8.0,2.0,15.0,-93.0,14720,172,D,D,A81B,9CBA,11016973,-93.0,2147483647.0
11120,-8.395742,51.931272,55,13,5G pro,-91,-10.0,8.0,15.0,-93.0,11703,92,D,D,A81B,9CBA,11016973,-76.0,-3.0
11121,-8.395742,51.931272,55,13,5G pro,-91,-10.0,8.0,15.0,-95.0,9139,86,D,D,A81B,9CBA,11016973,-76.0,-3.0
11122,-8.395742,51.931272,55,13,5G pro,-95,-8.0,11.0,15.0,-97.0,8410,75,D,D,A81B,9CBA,11016973,-67.0,-3.0
11123,-8.395742,51.931272,55,13,5G pro,-95,-8.0,11.0,15.0,-97.0,8939,126,D,D,A81B,9CBA,11016973,-67.0,-3.0
11124,-8.395742,51.931272,55,13,5G pro,-95,-7.0,19.0,15.0,-97.0,12914,113,D,D,A81B,9CBA,11016973,-96.0,-5.0
11125,-8.397302999999999,51.931375,47,13,5G pro,-95,-7.0,19.0,15.0,-97.0,12914,113,D,D,A81B,9CBA,11016973,-96.0,-5.0
11126,-8.397302999999999,51.931375,47,13,5G pro,-95,-7.0,19.0,15.0,-97.0,11354,89,D,D,A81B,9CBA,11016973,-96.0,-5.0
11127,-8.397302999999999,51.931375,47,13,5G pro,-92,-8.0,14.0,14.0,-95.0,13771,125,D,D,A81B,9CBA,11016973,-95.0,-3.0
11128,-8.397302999999999,51.931375,47,13,5G pro,-92,-8.0,14.0,14.0,-95.0,11526,112,D,D,A81B,9CBA,11016973,-95.0,-3.0
11129,-8.397302999999999,51.931375,47,13,5G pro,-92,-8.0,11.0,15.0,-95.0,8676,82,D,D,A81B,9CBA,11016973,-95.0,-5.0
11130,-8.397302999999999,51.931375,47,13,5G pro,-92,-8.0,11.0,15.0,-93.0,4751,60,D,D,A81B,9CBA,11016973,-95.0,-5.0
11131,-8.397302999999999,51.931375,47,13,5G pro,-92,-8.0,11.0,15.0,-93.0,2,2,D,D,A81B,9CBA,11016973,-95.0,-5.0
11132,-8.397302999999999,51.931375,47,13,5G pro,-89,-8.0,26.0,15.0,-93.0,2,2,D,D,A81B,9CBA,11016973,-65.0,-3.0
11133,-8.397302999999999,51.931375,47,13,5G pro,-89,-8.0,26.0,15.0,-93.0,11672,193,D,D,A81B,9CBA,11016973,-65.0,-3.0
11134,-8.397302999999999,51.931375,47,13,5G pro,-91,-14.0,12.0,12.0,-95.0,10705,103,D,D,A81B,9CBA,11016973,-62.0,2147483647.0
11135,-8.397302999999999,51.931375,47,13,5G pro,-91,-14.0,12.0,12.0,-95.0,12956,107,D,D,A81B,9CBA,11016973,-62.0,2147483647.0
11136,-8.397302999999999,51.931375,47,13,5G pro,-91,-10.0,7.0,11.0,-93.0,10952,110,D,D,A81B,9CBA,11016973,-93.0,-6.0
11137,-8.397302999999999,51.931375,47,13,5G pro,-91,-10.0,7.0,11.0,-93.0,8906,115,D,D,A81B,9CBA,11016973,-93.0,-6.0
11138,-8.397302999999999,51.931375,47,13,5G pro,-88,-12.0,11.0,12.0,-93.0,8171,117,D,D,A81B,9CBA,11016973,-92.0,-17.0
11139,-8.397302999999999,51.931375,47,13,5G pro,-88,-12.0,11.0,12.0,-93.0,9531,100,D,D,A81B,9CBA,11016973,-92.0,-17.0
11140,-8.397302999999999,51.931375,47,13,5G pro,-87,-9.0,11.0,15.0,-93.0,10182,104,D,D,A81B,9CBA,11016973,-62.0,2147483647.0
11141,-8.397302999999999,51.931375,47,13,5G pro,-87,-9.0,11.0,15.0,-91.0,9343,86,D,D,A81B,9CBA,11016973,-62.0,2147483647.0
11142,-8.397302999999999,51.931375,47,13,5G pro,-90,-10.0,13.0,15.0,-89.0,7119,51,D,D,A81B,9CBA,11016973,-66.0,-3.0
11143,-8.397302999999999,51.931375,47,13,5G pro,-82,-8.0,13.0,15.0,-89.0,2,2,D,D,A81B,9CBA,11016973,-89.0,-6.0
11144,-8.397302999999999,51.931375,47,13,5G pro,-82,-8.0,13.0,15.0,-89.0,2,2,D,D,A81B,9CBA,11016973,-89.0,-6.0
11145,-8.397302999999999,51.931375,47,13,5G pro,-82,-8.0,13.0,15.0,-89.0,8577,160,D,D,A81B,9CBA,11016973,-89.0,-6.0
11146,-8.397302999999999,51.931375,47,13,5G pro,-86,-10.0,11.0,15.0,-89.0,14391,134,D,D,A81B,9CBA,11016973,-90.0,-5.0
11147,-8.397302999999999,51.931375,47,13,5G pro,-86,-10.0,11.0,15.0,-89.0,11376,92,D,D,A81B,9CBA,11016973,-90.0,-5.0
11148,-8.397302999999999,51.931375,47,13,5G pro,-88,-8.0,3.0,14.0,-89.0,11343,74,D,D,A81B,9CBA,11016973,-87.0,-7.0
11149,-8.397302999999999,51.931375,47,13,5G pro,-88,-8.0,3.0,14.0,-87.0,9401,87,D,D,A81B,9CBA,11016973,-87.0,-7.0
11150,-8.397843,51.930463,45,13,5G pro,-88,-8.0,3.0,14.0,-87.0,9401,87,D,D,A81B,9CBA,11016973,-87.0,-7.0
11151,-8.397843,51.930463,45,13,5G pro,-80,-8.0,7.0,7.0,-87.0,8078,50,D,D,A81B,9CBA,11016973,-88.0,-7.0
11152,-8.397843,51.930463,45,13,5G pro,-80,-8.0,7.0,7.0,-91.0,5558,32,D,D,A81B,9CBA,11016973,-88.0,-7.0
11153,-8.397843,51.930463,45,13,5G pro,-80,-7.0,25.0,15.0,-87.0,7280,32,D,D,A81B,9CBA,11016973,-88.0,-10.0
11154,-8.397843,51.930463,45,13,5G pro,-80,-7.0,25.0,15.0,-85.0,3514,40,D,D,A81B,9CBA,11016973,-88.0,-10.0
11155,-8.397843,51.930463,45,13,5G pro,-72,-8.0,30.0,15.0,-95.0,6697,26,D,D,A81B,9CBA,11016973,-85.0,-9.0
11156,-8.397075,51.929559000000005,51,13,5G pro,-72,-8.0,30.0,15.0,-95.0,690,8,D,D,A81B,9CBA,11016973,-85.0,-9.0
11157,-8.397075,51.929559000000005,51,13,5G pro,-91,-8.0,5.0,12.0,-95.0,690,8,D,D,A81B,9CBA,11016973,-95.0,-9.0
11158,-8.397075,51.929559000000005,51,13,5G pro,-91,-8.0,5.0,12.0,-95.0,690,8,D,D,A81B,9CBA,11016973,-95.0,-9.0
11159,-8.397075,51.929559000000005,51,13,5G pro,-91,-8.0,5.0,12.0,-93.0,2816,61,D,D,A81B,9CBA,11016973,-95.0,-9.0
11160,-8.397075,51.929559000000005,51,13,5G pro,-86,-8.0,21.0,15.0,-91.0,3791,76,D,D,A81B,9CBA,11016973,-92.0,-12.0
11161,-8.397075,51.929559000000005,51,13,5G pro,-86,-8.0,21.0,15.0,-95.0,2835,73,D,D,A81B,9CBA,11016973,-92.0,-12.0
11162,-8.397075,51.929559000000005,51,13,5G pro,-91,-8.0,9.0,15.0,-95.0,2641,47,D,D,A81B,9CBA,11016973,-95.0,-5.0
11163,-8.397075,51.929559000000005,51,13,5G pro,-91,-8.0,9.0,15.0,-91.0,1221,17,D,D,A81B,9CBA,11016973,-95.0,-5.0
11164,-8.397075,51.929559000000005,51,13,5G pro,-83,-9.0,13.0,15.0,-89.0,11,0,D,D,A81B,9CBA,11016973,-88.0,-4.0
11165,-8.397075,51.929559000000005,51,13,5G pro,-83,-9.0,13.0,15.0,-89.0,0,0,D,D,A81B,9CBA,11016973,-88.0,-4.0
11166,-8.396199000000001,51.928819,27,13,5G pro,-83,-9.0,13.0,15.0,-85.0,0,0,D,D,A81B,9CBA,11016973,-88.0,-4.0
11167,-8.396199000000001,51.928819,27,13,5G pro,-86,-10.0,13.0,15.0,-85.0,5398,73,D,D,A81B,9CBA,11016973,-93.0,-15.0
11168,-8.396199000000001,51.928819,27,13,5G pro,-86,-10.0,13.0,15.0,-83.0,3068,21,D,D,A81B,9CBA,11016973,-93.0,-15.0
11169,-8.396199000000001,51.928819,27,13,5G pro,-81,-8.0,1.0,15.0,-83.0,2630,39,D,D,A81B,9CBA,11016973,-83.0,-3.0
11170,-8.396199000000001,51.928819,27,13,5G pro,-77,-8.0,-7.0,15.0,-87.0,6,4,D,D,A81B,9CBA,11016973,-87.0,-13.0
11171,-8.396199000000001,51.928819,27,13,5G pro,-77,-8.0,-7.0,15.0,-87.0,6,4,D,D,A81B,9CBA,11016973,-87.0,-13.0
11172,-8.396199000000001,51.928819,27,13,5G pro,-77,-8.0,-7.0,15.0,-87.0,3593,85,D,D,A81B,9CBA,11016973,-87.0,-13.0
11173,-8.396199000000001,51.928819,27,13,5G pro,-89,-9.0,15.0,15.0,-91.0,2900,68,D,D,A81B,9CBA,11016973,-91.0,-6.0
11174,-8.396199000000001,51.928819,27,13,5G pro,-89,-9.0,15.0,15.0,-97.0,2953,56,D,D,A81B,9CBA,11016973,-91.0,-6.0
11175,-8.396199000000001,51.928819,27,13,5G pro,-97,-8.0,12.0,15.0,-97.0,67,3,D,D,A81B,9CBA,11016973,-97.0,-6.0
11176,-8.396199000000001,51.928819,27,13,5G pro,-97,-8.0,12.0,15.0,-97.0,88,3,D,D,A81B,9CBA,11016973,-97.0,-6.0
11177,-8.396199000000001,51.928819,27,13,5G pro,-96,-10.0,-3.0,12.0,-97.0,0,0,I,D,A81B,9CBA,11016973,-95.0,-3.0
11178,-8.396199000000001,51.928819,27,13,5G pro,-96,-10.0,-3.0,12.0,-89.0,33,1,D,D,A81B,9CBA,11016973,-95.0,-3.0
11179,-8.395267,51.928089,23,13,5G pro,-96,-10.0,-3.0,12.0,-93.0,33,1,D,D,A81B,9CBA,11016973,-95.0,-3.0
11180,-8.395267,51.928089,23,13,5G pro,-92,-9.0,-3.0,4.0,-93.0,11,0,D,D,A81B,9CBA,11016973,-90.0,-10.0
11181,-8.395267,51.928089,23,13,5G pro,-92,-9.0,-3.0,4.0,-93.0,0,0,I,D,A81B,9CBA,11016973,-90.0,-10.0
11182,-8.395267,51.928089,23,13,5G pro,-85,-9.0,17.0,15.0,-87.0,1,1,D,D,A81B,9CBA,11016973,-87.0,-11.0
11183,-8.395267,51.928089,23,13,5G pro,-85,-9.0,17.0,15.0,-85.0,0,0,D,D,A81B,9CBA,11016973,-87.0,-11.0
11184,-8.395267,51.928089,23,13,5G pro,-82,-13.0,-6.0,14.0,-83.0,0,2,D,D,A81B,9CBA,11016973,-85.0,-17.0
11185,-8.395267,51.928089,23,13,5G pro,-82,-13.0,-6.0,14.0,-85.0,0,2,D,D,A81B,9CBA,11016973,-85.0,-17.0
11186,-8.395267,51.928089,23,13,5G pro,-82,-13.0,-6.0,14.0,-89.0,1,1,D,D,A81B,9CBA,11016973,-85.0,-17.0
11187,-8.395267,51.928089,23,13,5G pro,-74,-12.0,1.0,8.0,-79.0,1,3,D,D,A81B,9CBA,11016973,-79.0,-15.0
11188,-8.395267,51.928089,23,13,5G pro,-74,-12.0,1.0,8.0,-85.0,0,0,D,D,A81B,9CBA,11016973,-79.0,-15.0
11189,-8.395267,51.928089,23,13,5G pro,-85,-11.0,0.0,8.0,-89.0,0,1,D,D,A81B,9CBA,11016973,-86.0,-11.0
11190,-8.395267,51.928089,23,13,5G pro,-85,-11.0,0.0,8.0,-91.0,864,23,D,D,A81B,9CBA,11016973,-86.0,-11.0
11191,-8.396587,51.927620000000005,41,13,5G pro,-85,-11.0,0.0,8.0,-91.0,864,23,D,D,A81B,9CBA,11016973,-86.0,-11.0
11192,-8.396587,51.927620000000005,41,13,5G pro,-91,-9.0,8.0,15.0,-89.0,1631,40,D,D,A81B,9CBA,11016973,-86.0,-12.0
11193,-8.396587,51.927620000000005,41,13,5G pro,-91,-9.0,8.0,15.0,-93.0,397,11,D,D,A81B,9CBA,11016973,-86.0,-12.0
11194,-8.396587,51.927620000000005,41,13,5G pro,-88,-9.0,-6.0,4.0,-95.0,99,4,D,D,A81B,9CBA,11016973,-94.0,-11.0
11195,-8.396587,51.927620000000005,41,13,5G pro,-88,-9.0,-6.0,4.0,-91.0,342,11,D,D,A81B,9CBA,11016973,-94.0,-11.0
11196,-8.396587,51.927620000000005,41,13,5G pro,-88,-10.0,14.0,15.0,-95.0,22,2,D,D,A81B,9CBA,11016973,-90.0,-10.0
11197,-8.396587,51.927620000000005,41,13,5G pro,-93,-13.0,9.0,15.0,-95.0,2,1,D,D,A81B,9CBA,11016973,-93.0,-11.0
11198,-8.396587,51.927620000000005,41,13,5G pro,-93,-13.0,9.0,15.0,-95.0,2,1,D,D,A81B,9CBA,11016973,-93.0,-11.0
11199,-8.397941000000001,51.927104,45,13,5G pro,-92,-8.0,9.0,15.0,-97.0,13003,186,D,D,A81B,9CBA,11016973,-95.0,2147483647.0
11200,-8.397941000000001,51.927104,45,13,5G pro,-92,-8.0,9.0,15.0,-97.0,8723,80,D,D,A81B,9CBA,11016973,-95.0,2147483647.0
11201,-8.397941000000001,51.927104,45,13,5G pro,-88,-16.0,10.0,15.0,-97.0,7989,85,D,D,A81B,9CBA,11016973,-86.0,-4.0
11202,-8.397941000000001,51.927104,45,13,5G pro,-88,-16.0,10.0,15.0,-97.0,12114,90,D,D,A81B,9CBA,11016973,-86.0,-4.0
11203,-8.397941000000001,51.927104,45,13,5G pro,-90,-8.0,14.0,15.0,-97.0,10750,77,D,D,A81B,9CBA,11016973,-95.0,-13.0
11204,-8.397941000000001,51.927104,45,13,5G pro,-90,-8.0,14.0,15.0,-99.0,15917,79,D,D,A81B,9CBA,11016973,-95.0,-13.0
11205,-8.399432000000001,51.926649,53,13,5G pro,-90,-8.0,14.0,15.0,-99.0,15917,79,D,D,A81B,9CBA,11016973,-95.0,-13.0
11206,-8.399432000000001,51.926649,53,13,5G pro,-94,-9.0,-1.0,7.0,-99.0,10469,94,D,D,A81B,9CBA,11016973,-98.0,-15.0
11207,-8.399432000000001,51.926649,53,13,5G pro,-94,-9.0,-1.0,7.0,-99.0,9776,75,D,D,A81B,9CBA,11016973,-98.0,-15.0
11208,-8.399432000000001,51.926649,53,13,5G pro,-89,-9.0,0.0,12.0,-103.0,3815,43,D,D,A81B,9CBA,11016973,-95.0,-15.0
11209,-8.399432000000001,51.926649,53,13,5G pro,-89,-9.0,0.0,12.0,-103.0,3815,43,D,D,A81B,9CBA,11016973,-95.0,-15.0
11210,-8.399432000000001,51.926649,53,13,5G pro,-94,-8.0,11.0,14.0,-103.0,2,2,D,D,A81B,9CBA,11016973,-101.0,-9.0
11211,-8.399432000000001,51.926649,53,13,5G pro,-94,-8.0,11.0,14.0,-95.0,16437,183,D,D,A81B,9CBA,11016973,-101.0,-9.0
11212,-8.400886,51.926234,58,13,5G pro,-94,-8.0,11.0,14.0,-99.0,16437,183,D,D,A81B,9CBA,11016973,-101.0,-9.0
11213,-8.400886,51.926234,58,13,5G pro,-93,-13.0,12.0,15.0,-99.0,11951,84,D,D,A81B,9CBA,11016973,-91.0,-15.0
11214,-8.400886,51.926234,58,13,5G pro,-93,-13.0,12.0,15.0,-99.0,11494,77,D,D,A81B,9CBA,11016973,-91.0,-15.0
11215,-8.400886,51.926234,58,13,5G pro,-94,-9.0,-3.0,11.0,-105.0,10837,83,D,D,A81B,9CBA,11016973,-100.0,-8.0
11216,-8.400886,51.926234,58,13,5G pro,-94,-9.0,-3.0,11.0,-97.0,10744,84,D,D,A81B,9CBA,11016973,-100.0,-8.0
11217,-8.400886,51.926234,58,13,5G pro,-90,-8.0,2.0,12.0,-99.0,14072,79,D,D,A81B,9CBA,11016973,-94.0,-13.0
11218,-8.400886,51.926234,58,13,5G pro,-90,-8.0,2.0,12.0,-97.0,12790,90,D,D,A81B,9CBA,11016973,-94.0,-13.0
11219,-8.402472999999999,51.925899,57,13,5G pro,-90,-8.0,2.0,12.0,-101.0,12790,90,D,D,A81B,9CBA,11016973,-94.0,-13.0
11220,-8.402472999999999,51.925899,57,13,5G pro,-91,-9.0,-2.0,11.0,-101.0,6749,85,D,D,A81B,9CBA,11016973,-90.0,-14.0
11221,-8.402472999999999,51.925899,57,13,5G pro,-91,-9.0,-2.0,11.0,-103.0,835,19,D,D,A81B,9CBA,11016973,-90.0,-14.0
11222,-8.402472999999999,51.925899,57,13,5G pro,-89,-8.0,5.0,15.0,-95.0,5482,14,D,D,A81B,9CBA,11016973,-98.0,-18.0
11223,-8.402472999999999,51.925899,57,13,5G pro,-89,-8.0,5.0,15.0,-93.0,5482,14,D,D,A81B,9CBA,11016973,-98.0,-18.0
11224,-8.402472999999999,51.925899,57,13,5G pro,-93,-12.0,-1.0,11.0,-93.0,6045,20,D,D,A81B,9CBA,11016973,-89.0,-13.0
11225,-8.402472999999999,51.925899,57,13,5G pro,-93,-12.0,-1.0,11.0,-93.0,9291,153,D,D,A81B,9CBA,11016973,-89.0,-13.0
11226,-8.403933,51.925497,57,13,5G pro,-93,-12.0,-1.0,11.0,-97.0,9291,153,D,D,A81B,9CBA,11016973,-89.0,-13.0
11227,-8.403933,51.925497,57,12,5G pro,-96,-11.0,2.0,11.0,-97.0,13204,52,D,C,A99B,9CBA,11115276,-75.0,-6.0
11228,-8.403933,51.925497,57,12,5G pro,-96,-11.0,2.0,11.0,-103.0,16801,67,D,C,A99B,9CBA,11115276,-75.0,-6.0
11229,-8.403933,51.925497,57,13,5G pro,-94,-9.0,-2.0,8.0,-109.0,14977,64,D,D,A81B,9CBA,11016973,-95.0,-14.0
11230,-8.403933,51.925497,57,13,5G pro,-94,-9.0,-2.0,8.0,-103.0,8331,102,D,D,A81B,9CBA,11016973,-95.0,-14.0
11231,-8.403933,51.925497,57,13,5G pro,-90,-9.0,3.0,9.0,-103.0,5986,61,D,D,A81B,9CBA,11016973,-91.0,-10.0
11232,-8.403933,51.925497,57,13,5G pro,-90,-9.0,3.0,9.0,-103.0,10093,74,D,D,A81B,9CBA,11016973,-91.0,-10.0
11233,-8.405458,51.925122,59,13,5G pro,-90,-9.0,3.0,9.0,-97.0,10093,74,D,D,A81B,9CBA,11016973,-91.0,-10.0
11234,-8.405458,51.925122,59,13,5G pro,-92,-11.0,-6.0,11.0,-97.0,14557,75,D,D,A81B,9CBA,11016973,-88.0,-9.0
11235,-8.405458,51.925122,59,13,5G pro,-92,-11.0,-6.0,11.0,-95.0,10073,47,D,D,A81B,9CBA,11016973,-88.0,-9.0
11236,-8.405458,51.925122,59,12,5G pro,-83,-9.0,11.0,12.0,-87.0,15454,51,D,C,A99B,9CBA,11115276,-88.0,2147483647.0
11237,-8.405458,51.925122,59,12,5G pro,-83,-9.0,11.0,12.0,-89.0,0,0,D,C,A99B,9CBA,11115276,-88.0,2147483647.0
11238,-8.405458,51.925122,59,12,5G pro,-83,-9.0,11.0,12.0,-89.0,0,0,D,C,A99B,9CBA,11115276,-88.0,2147483647.0
11239,-8.405458,51.925122,59,12,5G pro,-87,-8.0,8.0,11.0,-87.0,8732,119,D,C,A99B,9CBA,11115276,-89.0,-4.0
11240,-8.405458,51.925122,59,12,5G pro,-87,-8.0,8.0,11.0,-81.0,18524,73,D,C,A99B,9CBA,11115276,-89.0,-4.0
11241,-8.406714,51.924473,55,12,5G pro,-87,-8.0,8.0,11.0,-91.0,18524,73,D,C,A99B,9CBA,11115276,-89.0,-4.0
11242,-8.406714,51.924473,55,12,5G pro,-86,-8.0,6.0,10.0,-91.0,17825,61,D,C,A99B,9CBA,11115276,-88.0,2147483647.0
11243,-8.406714,51.924473,55,12,5G pro,-86,-8.0,6.0,10.0,-93.0,18985,69,D,C,A99B,9CBA,11115276,-88.0,2147483647.0
11244,-8.406714,51.924473,55,12,5G pro,-81,-8.0,17.0,15.0,-83.0,18336,63,D,C,A99B,9CBA,11115276,-91.0,-3.0
11245,-8.406714,51.924473,55,12,5G pro,-81,-8.0,17.0,15.0,-91.0,17220,59,D,C,A99B,9CBA,11115276,-91.0,-3.0
11246,-8.406714,51.924473,55,12,5G pro,-84,-7.0,2.0,15.0,-95.0,19242,66,D,C,A99B,9CBA,11115276,-93.0,-6.0
11247,-8.406714,51.924473,55,12,5G pro,-84,-7.0,2.0,15.0,-97.0,18356,90,D,C,A99B,9CBA,11115276,-93.0,-6.0
11248,-8.407847,51.923851,53,12,5G pro,-84,-7.0,2.0,15.0,-97.0,18356,90,D,C,A99B,9CBA,11115276,-93.0,-6.0
11249,-8.407847,51.923851,53,12,5G pro,-89,-8.0,18.0,15.0,-93.0,19423,70,D,C,A99B,9CBA,11115276,-94.0,2147483647.0
11250,-8.407847,51.923851,53,12,5G pro,-89,-8.0,18.0,15.0,-97.0,19881,73,D,C,A99B,9CBA,11115276,-94.0,2147483647.0
11251,-8.407847,51.923851,53,12,5G pro,-91,-8.0,11.0,9.0,-97.0,16081,60,D,C,A99B,9CBA,11115276,-94.0,2147483647.0
11252,-8.407847,51.923851,53,12,5G pro,-91,-8.0,11.0,9.0,-95.0,1,1,D,C,A99B,9CBA,11115276,-94.0,2147483647.0
11253,-8.407847,51.923851,53,12,5G pro,-91,-8.0,11.0,9.0,-95.0,1,1,D,C,A99B,9CBA,11115276,-94.0,2147483647.0
11254,-8.407847,51.923851,53,12,5G pro,-87,-8.0,8.0,8.0,-87.0,9337,121,D,C,A99B,9CBA,11115276,-93.0,2147483647.0
11255,-8.407847,51.923851,53,12,5G pro,-87,-8.0,8.0,8.0,-85.0,19735,58,D,C,A99B,9CBA,11115276,-93.0,2147483647.0
11256,-8.407847,51.923851,53,12,5G pro,-80,-8.0,10.0,14.0,-81.0,19742,65,D,C,A99B,9CBA,11115276,-83.0,2147483647.0
11257,-8.409017,51.923178,47,12,5G pro,-80,-8.0,10.0,14.0,-81.0,19742,65,D,C,A99B,9CBA,11115276,-83.0,2147483647.0
11258,-8.409017,51.923178,47,12,5G pro,-80,-8.0,10.0,14.0,-79.0,18921,61,D,C,A99B,9CBA,11115276,-83.0,2147483647.0
11259,-8.409017,51.923178,47,12,5G pro,-77,-8.0,17.0,15.0,-79.0,20101,74,D,C,A99B,9CBA,11115276,-79.0,2147483647.0
11260,-8.409017,51.923178,47,12,5G pro,-77,-8.0,17.0,15.0,-79.0,19163,68,D,C,A99B,9CBA,11115276,-79.0,2147483647.0
11261,-8.409017,51.923178,47,12,5G pro,-79,-7.0,16.0,15.0,-83.0,18836,67,D,C,A99B,9CBA,11115276,-81.0,-4.0
11262,-8.409017,51.923178,47,12,5G pro,-79,-7.0,16.0,15.0,-79.0,18926,61,D,C,A99B,9CBA,11115276,-81.0,-4.0
11263,-8.409017,51.923178,47,12,5G pro,-76,-8.0,15.0,15.0,-79.0,19638,71,D,C,A99B,9CBA,11115276,-79.0,2147483647.0
11264,-8.409017,51.923178,47,12,5G pro,-76,-8.0,15.0,15.0,-79.0,19147,63,D,C,A99B,9CBA,11115276,-79.0,2147483647.0
11265,-8.409978,51.922401,40,12,5G pro,-76,-8.0,15.0,15.0,-79.0,15246,50,D,C,A99B,9CBA,11115276,-79.0,2147483647.0
11266,-8.409978,51.922401,40,12,5G pro,-81,-7.0,17.0,15.0,-79.0,15246,50,D,C,A99B,9CBA,11115276,-78.0,2147483647.0
11267,-8.409978,51.922401,40,12,5G pro,-81,-7.0,17.0,15.0,-79.0,1,1,D,C,A99B,9CBA,11115276,-78.0,2147483647.0
